customer_id,logins,invoices_created,support_tickets
C08386,69,186,5
C08387,6,89,8
C08388,90,91,5
C08389,60,106,1
C08390,6,87,5
C08391,19,19,4
C08392,19,92,5
C08393,95,34,8
C08394,87,58,5
C08395,12,199,4
C08396,13,141,4
C08397,86,4,2
C08398,50,139,4
C08399,67,178,4
C08400,76,21,9
C08401,31,60,2
C08402,77,149,6
C08403,23,171,7
C08404,77,45,6
C08405,70,42,1
C08406,58,154,6
C08407,67,159,0
C08408,71,177,2
C08409,10,127,9
C08410,95,196,3
C08411,68,3,5
C08412,44,39,8
C08413,70,48,8
C08414,82,149,5
C08415,71,18,8
C08416,98,106,5
C08417,87,163,6
C08418,8,32,5
C08419,88,122,2
C08420,28,183,0
C08421,55,139,3
C08422,67,103,0
C08423,77,186,9
C08424,39,94,0
C08425,33,166,4
C08426,80,46,7
C08427,75,126,0
C08428,29,125,4
C08429,89,148,7
C08430,17,104,2
C08431,37,26,5
C08432,6,139,6
C08433,46,194,9
C08434,14,103,7
C08435,83,94,2
C08436,37,37,0
C08437,76,134,9
C08438,83,182,7
C08439,85,175,3
C08440,29,114,1
C08441,92,47,0
C08442,81,154,5
C08443,49,25,0
C08444,2,164,5
C08445,70,21,7
C08446,89,186,2
C08447,83,43,5
C08448,70,23,5
C08449,65,65,4
C08450,46,187,2
C08451,63,61,5
C08452,98,74,0
C08453,85,89,3
C08454,21,86,7
C08455,27,105,5
C08456,63,64,3
C08457,23,161,5
C08458,96,117,0
C08459,39,176,2
C08460,58,39,6
C08461,45,140,0
C08462,81,139,1
C08463,14,48,2
C08464,22,136,3
C08465,17,51,5
C08466,29,136,8
C08467,38,101,0
C08468,90,128,3
C08469,31,108,3
C08470,98,85,5
C08471,58,68,0
C08472,91,114,8
C08473,17,71,0
C08474,23,98,9
C08475,98,109,0
C08476,82,164,2
C08477,85,101,0
C08478,20,30,3
C08479,96,90,6
C08480,76,140,8
C08481,4,75,3
C08482,73,29,5
C08483,75,3,1
C08484,49,62,6
C08485,94,11,7
C08486,26,73,2
C08487,32,118,0
C08488,28,187,1
C08489,51,72,1
C08490,40,72,5
C08491,37,42,6
C08492,51,134,4
C08493,57,55,9
C08494,80,6,0
C08495,72,21,4
C08496,67,172,7
C08497,3,117,9
C08498,74,176,1
C08499,63,87,7
C08500,12,164,5
C08501,79,125,0
C08502,91,173,9
C08503,51,131,8
C08504,11,187,7
C08505,6,12,4
C08506,12,84,3
C08507,82,19,0
C08508,25,23,1
C08509,98,124,4
C08510,26,133,4
C08511,88,51,7
C08512,58,147,4
C08513,80,12,4
C08514,36,92,2
C08515,36,185,6
C08516,21,165,5
C08517,94,34,4
C08518,49,80,1
C08519,84,63,3
C08520,60,117,2
C08521,62,132,6
C08522,19,182,8
C08523,11,111,2
C08524,78,54,6
C08525,80,6,8
C08526,3,135,4
C08527,57,34,7
C08528,86,68,7
C08529,69,143,6
C08530,53,13,0
C08531,66,37,4
C08532,12,166,9
C08533,62,159,8
C08534,45,194,8
C08535,57,110,5
C08536,2,60,7
C08537,55,13,3
C08538,19,149,8
C08539,61,95,1
C08540,24,172,1
C08541,5,28,6
C08542,26,185,3
C08543,92,129,3
C08544,35,138,1
C08545,19,8,8
C08546,31,191,1
C08547,83,67,8
C08548,44,120,4
C08549,19,67,4
C08550,84,155,6
C08551,81,18,4
C08552,12,35,5
C08553,35,125,2
C08554,90,44,2
C08555,58,98,2
C08556,72,136,0
C08557,25,127,2
C08558,25,85,3
C08559,86,174,5
C08560,13,43,3
C08561,42,46,2
C08562,15,40,7
C08563,23,56,4
C08564,28,155,2
C08565,13,148,3
C08566,96,57,3
C08567,75,12,2
C08568,44,23,8
C08569,78,12,3
C08570,52,117,7
C08571,35,108,8
C08572,47,172,6
C08573,35,39,2
C08574,50,42,0
C08575,87,48,8
C08576,40,91,3
C08577,77,88,2
C08578,70,67,6
C08579,93,35,9
C08580,42,97,8
C08581,15,37,6
C08582,60,168,8
C08583,58,16,6
C08584,69,176,7
C08585,33,18,7
C08586,40,146,7
C08587,2,142,1
C08588,33,127,1
C08589,25,76,1
C08590,59,42,6
C08591,27,2,7
C08592,56,53,9
C08593,25,60,0
C08594,5,35,7
C08595,62,192,7
C08596,43,161,4
C08597,68,41,2
C08598,78,191,0
C08599,81,89,3
C08600,91,4,6
C08601,36,21,6
C08602,98,112,4
C08603,10,132,5
C08604,22,95,8
C08605,86,56,6
C08606,28,4,1
C08607,48,132,1
C08608,60,3,1
C08609,84,55,1
C08610,63,197,4
C08611,2,83,9
C08612,23,102,4
C08613,51,32,7
C08614,98,124,4
C08615,80,58,7
C08616,28,195,5
C08617,78,162,9
C08618,1,191,3
C08619,15,10,9
C08620,15,32,3
C08621,89,5,2
C08622,43,157,8
C08623,5,135,4
C08624,72,143,7
C08625,86,2,3
C08626,38,10,2
C08627,63,139,5
C08628,43,53,5
C08629,51,56,5
C08630,78,40,1
C08631,83,186,5
C08632,26,76,4
C08633,97,196,4
C08634,46,92,2
C08635,12,114,4
C08636,93,82,9
C08637,12,155,0
C08638,29,131,0
C08639,61,167,6
C08640,41,22,9
C08641,20,189,6
C08642,98,166,8
C08643,46,16,8
C08644,30,124,6
C08645,93,69,9
C08646,39,128,8
C08647,40,86,9
C08648,51,17,8
C08649,2,189,2
C08650,90,75,3
C08651,65,172,0
C08652,28,44,1
C08653,51,41,7
C08654,8,104,8
C08655,31,183,8
C08656,39,3,8
C08657,60,91,0
C08658,83,109,7
C08659,77,13,4
C08660,16,179,2
C08661,23,182,5
C08662,11,146,3
C08663,88,40,0
C08664,54,97,2
C08665,74,120,1
C08666,69,138,0
C08667,12,169,9
C08668,36,44,8
C08669,57,93,2
C08670,26,136,0
C08671,92,164,2
C08672,80,184,0
C08673,66,142,0
C08674,90,29,8
C08675,4,135,0
C08676,93,170,4
C08677,16,30,4
C08678,22,47,0
C08679,64,162,8
C08680,70,120,4
C08681,92,190,1
C08682,11,144,6
C08683,42,74,8
C08684,85,29,3
C08685,90,121,4
C08686,39,15,8
C08687,47,51,1
C08688,22,56,4
C08689,30,170,5
C08690,30,148,2
C08691,33,175,9
C08692,30,64,8
C08693,37,117,9
C08694,53,93,7
C08695,30,2,3
C08696,26,110,4
C08697,6,32,7
C08698,54,111,9
C08699,56,54,9
C08700,4,42,0
C08701,79,158,7
C08702,36,9,5
C08703,63,19,6
C08704,3,134,3
C08705,57,98,5
C08706,80,186,9
C08707,16,1,9
C08708,40,141,3
C08709,53,6,9
C08710,91,99,9
C08711,6,157,1
C08712,21,194,0
C08713,77,74,3
C08714,9,31,6
C08715,63,72,7
C08716,43,169,2
C08717,72,128,2
C08718,28,39,4
C08719,45,57,9
C08720,58,125,9
C08721,83,156,6
C08722,29,31,3
C08723,95,13,6
C08724,54,71,1
C08725,57,51,0
C08726,33,65,5
C08727,70,45,3
C08728,64,113,6
C08729,4,53,0
C08730,16,185,0
C08731,3,26,4
C08732,89,110,0
C08733,63,144,1
C08734,81,12,2
C08735,22,16,0
C08736,82,182,7
C08737,96,91,1
C08738,18,52,1
C08739,57,83,7
C08740,90,199,6
C08741,25,76,2
C08742,28,110,4
C08743,40,152,2
C08744,23,114,4
C08745,8,58,8
C08746,13,167,2
C08747,44,197,2
C08748,47,1,0
C08749,10,199,4
C08750,41,90,2
C08751,67,88,2
C08752,74,189,3
C08753,49,48,1
C08754,64,62,1
C08755,15,132,7
C08756,88,69,2
C08757,61,69,3
C08758,74,52,1
C08759,52,107,4
C08760,85,46,8
C08761,46,145,8
C08762,59,85,7
C08763,48,30,8
C08764,39,177,8
C08765,42,179,8
C08766,51,33,9
C08767,50,109,1
C08768,92,58,2
C08769,66,106,3
C08770,41,93,0
C08771,58,167,5
C08772,4,199,1
C08773,49,37,3
C08774,3,199,4
C08775,32,15,3
C08776,47,189,5
C08777,62,93,9
C08778,98,10,9
C08779,16,20,5
C08780,68,122,8
C08781,18,137,8
C08782,92,198,0
C08783,6,20,9
C08784,65,64,7
C08785,80,85,4
C08786,37,120,0
C08787,73,135,4
C08788,63,102,5
C08789,81,64,6
C08790,98,48,2
C08791,59,47,8
C08792,95,192,2
C08793,34,67,0
C08794,37,173,2
C08795,34,17,6
C08796,45,179,9
C08797,1,171,0
C08798,53,194,3
C08799,62,106,6
C08800,15,126,2
C08801,95,141,6
C08802,51,76,3
C08803,14,27,6
C08804,98,90,8
C08805,59,47,9
C08806,52,115,4
C08807,1,40,2
C08808,99,69,0
C08809,75,160,2
C08810,17,100,3
C08811,56,45,1
C08812,5,102,3
C08813,17,80,4
C08814,18,74,7
C08815,89,124,4
C08816,55,37,1
C08817,99,143,0
C08818,47,75,8
C08819,80,9,3
C08820,49,82,8
C08821,23,55,8
C08822,21,137,0
C08823,29,64,6
C08824,60,41,5
C08825,46,15,1
C08826,10,36,9
C08827,84,164,3
C08828,53,65,4
C08829,7,156,4
C08830,30,33,6
C08831,93,65,9
C08832,55,182,1
C08833,65,123,2
C08834,21,134,1
C08835,7,127,6
C08836,44,75,6
C08837,68,176,8
C08838,15,91,3
C08839,98,197,3
C08840,2,74,5
C08841,3,156,2
C08842,48,16,2
C08843,68,107,8
C08844,47,26,6
C08845,43,178,8
C08846,27,54,1
C08847,4,92,3
C08848,36,141,7
C08849,83,193,8
C08850,98,35,2
C08851,80,29,7
C08852,52,159,7
C08853,45,12,2
C08854,51,69,7
C08855,86,32,5
C08856,32,10,8
C08857,2,133,0
C08858,17,27,8
C08859,23,167,7
C08860,44,21,9
C08861,46,16,7
C08862,12,29,7
C08863,54,102,9
C08864,13,125,6
C08865,74,71,2
C08866,68,83,5
C08867,71,14,9
C08868,66,41,7
C08869,15,112,7
C08870,62,74,3
C08871,73,169,7
C08872,24,172,7
C08873,70,73,0
C08874,61,16,4
C08875,71,126,6
C08876,80,112,7
C08877,81,24,8
C08878,94,21,5
C08879,72,187,9
C08880,3,119,4
C08881,89,167,7
C08882,29,116,5
C08883,21,71,1
C08884,54,135,8
C08885,6,156,8
C08886,87,179,0
C08887,11,163,8
C08888,70,186,4
C08889,27,10,8
C08890,91,166,4
C08891,77,32,9
C08892,60,62,5
C08893,73,98,8
C08894,72,88,6
C08895,27,120,3
C08896,32,116,5
C08897,93,50,7
C08898,33,41,4
C08899,5,47,3
C08900,9,2,6
C08901,13,170,2
C08902,97,4,3
C08903,94,1,6
C08904,89,150,4
C08905,6,11,0
C08906,74,112,5
C08907,36,11,8
C08908,50,109,9
C08909,61,14,2
C08910,48,91,3
C08911,83,87,9
C08912,11,73,1
C08913,17,59,2
C08914,2,146,4
C08915,7,61,5
C08916,57,24,1
C08917,31,27,1
C08918,59,35,5
C08919,95,196,0
C08920,46,22,1
C08921,81,11,3
C08922,79,124,0
C08923,7,124,4
C08924,94,199,2
C08925,14,105,9
C08926,95,186,0
C08927,9,98,3
C08928,9,76,0
C08929,2,132,1
C08930,86,194,9
C08931,16,111,6
C08932,2,65,0
C08933,79,146,5
C08934,70,59,3
C08935,23,23,5
C08936,28,98,4
C08937,43,4,5
C08938,63,181,4
C08939,17,109,1
C08940,36,40,9
C08941,19,106,3
C08942,5,168,6
C08943,23,179,3
C08944,19,137,4
C08945,1,151,1
C08946,27,141,2
C08947,43,1,4
C08948,25,76,3
C08949,54,138,2
C08950,6,155,1
C08951,81,147,8
C08952,76,104,1
C08953,25,22,8
C08954,74,89,3
C08955,46,11,9
C08956,59,75,8
C08957,55,90,8
C08958,24,16,9
C08959,75,128,4
C08960,24,157,6
C08961,3,158,3
C08962,40,139,9
C08963,20,57,3
C08964,87,65,0
C08965,69,6,9
C08966,77,77,8
C08967,70,91,9
C08968,66,35,7
C08969,93,128,8
C08970,69,117,0
C08971,79,59,1
C08972,8,128,7
C08973,98,14,7
C08974,55,171,0
C08975,37,174,9
C08976,90,119,4
C08977,73,150,5
C08978,72,188,4
C08979,14,85,5
C08980,48,130,6
C08981,89,120,9
C08982,98,69,5
C08983,67,143,2
C08984,32,50,5
C08985,36,184,8
C08986,5,191,5
C08987,79,163,5
C08988,92,88,4
C08989,18,26,0
C08990,11,105,4
C08991,74,125,0
C08992,4,86,7
C08993,20,27,0
C08994,5,19,7
C08995,63,37,3
C08996,54,36,2
C08997,65,168,3
C08998,77,63,1
C08999,86,39,2
C09000,13,128,3
C09001,79,107,8
C09002,73,140,9
C09003,3,172,1
C09004,2,80,2
C09005,12,176,3
C09006,88,79,2
C09007,82,161,2
C09008,56,32,8
C09009,58,150,4
C09010,89,120,8
C09011,52,6,5
C09012,15,158,9
C09013,1,105,7
C09014,72,122,0
C09015,71,145,7
C09016,99,2,0
C09017,45,80,8
C09018,16,55,2
C09019,17,111,8
C09020,30,12,7
C09021,37,109,6
C09022,18,140,0
C09023,76,51,6
C09024,92,48,1
C09025,11,167,1
C09026,60,105,8
C09027,59,70,8
C09028,70,119,0
C09029,26,105,6
C09030,80,90,4
C09031,38,1,5
C09032,9,144,0
C09033,82,46,5
C09034,97,63,0
C09035,83,59,3
C09036,73,47,1
C09037,46,16,1
C09038,44,46,0
C09039,42,80,6
C09040,73,167,1
C09041,69,50,6
C09042,23,49,1
C09043,34,154,6
C09044,22,161,3
C09045,69,107,8
C09046,65,20,0
C09047,26,119,2
C09048,82,77,4
C09049,55,72,6
C09050,90,169,6
C09051,15,126,5
C09052,66,11,4
C09053,53,55,4
C09054,79,47,3
C09055,11,127,8
C09056,58,78,7
C09057,84,104,8
C09058,42,50,6
C09059,81,97,4
C09060,69,117,9
C09061,33,105,1
C09062,44,23,3
C09063,89,61,5
C09064,7,7,7
C09065,98,15,4
C09066,79,79,8
C09067,52,9,3
C09068,13,165,5
C09069,32,59,3
C09070,39,156,5
C09071,78,108,9
C09072,63,134,2
C09073,20,138,7
C09074,16,15,3
C09075,30,118,6
C09076,19,88,9
C09077,86,4,7
C09078,74,114,8
C09079,72,58,1
C09080,93,143,2
C09081,78,165,8
C09082,75,2,6
C09083,30,175,6
C09084,97,104,3
C09085,34,124,0
C09086,39,156,7
C09087,49,69,9
C09088,5,71,8
C09089,43,68,3
C09090,47,147,0
C09091,59,8,8
C09092,69,31,4
C09093,17,14,5
C09094,19,29,1
C09095,46,137,4
C09096,56,101,0
C09097,26,70,2
C09098,66,188,0
C09099,14,92,0
C09100,52,45,8
C09101,92,74,5
C09102,4,54,7
C09103,3,45,4
C09104,79,3,8
C09105,22,76,3
C09106,50,36,9
C09107,64,139,7
C09108,83,134,5
C09109,98,117,9
C09110,10,41,4
C09111,56,72,4
C09112,98,169,2
C09113,16,190,3
C09114,37,107,9
C09115,55,137,4
C09116,22,84,8
C09117,32,104,9
C09118,44,138,2
C09119,81,41,4
C09120,73,155,8
C09121,52,181,0
C09122,33,4,4
C09123,97,10,3
C09124,2,49,0
C09125,14,147,0
C09126,61,74,6
C09127,97,178,5
C09128,65,48,0
C09129,86,124,3
C09130,30,151,6
C09131,27,100,5
C09132,64,137,9
C09133,33,194,1
C09134,53,19,8
C09135,80,126,9
C09136,10,179,2
C09137,27,11,1
C09138,37,3,0
C09139,2,189,2
C09140,94,145,5
C09141,43,115,9
C09142,83,73,0
C09143,19,30,1
C09144,99,80,8
C09145,11,8,0
C09146,52,169,0
C09147,32,154,8
C09148,80,5,2
C09149,81,69,5
C09150,29,152,2
C09151,84,78,1
C09152,36,125,2
C09153,47,69,9
C09154,88,164,3
C09155,43,145,0
C09156,52,198,2
C09157,53,71,6
C09158,68,174,1
C09159,5,79,6
C09160,83,70,3
C09161,48,32,6
C09162,24,60,2
C09163,1,128,6
C09164,99,127,9
C09165,2,170,6
C09166,10,40,2
C09167,63,27,5
C09168,59,104,8
C09169,6,5,6
C09170,84,189,4
C09171,83,127,0
C09172,48,189,7
C09173,36,52,3
C09174,48,75,1
C09175,29,89,8
C09176,41,128,2
C09177,88,66,5
C09178,73,135,2
C09179,32,166,6
C09180,5,179,1
C09181,85,127,3
C09182,17,114,9
C09183,24,1,8
C09184,91,76,7
C09185,82,177,7
C09186,86,20,7
C09187,6,99,6
C09188,28,42,5
C09189,20,144,7
C09190,80,33,6
C09191,19,89,0
C09192,8,83,5
C09193,18,16,7
C09194,37,144,4
C09195,61,176,5
C09196,45,89,1
C09197,95,55,1
C09198,38,156,1
C09199,2,151,5
C09200,55,30,4
C09201,96,189,5
C09202,15,96,5
C09203,59,88,3
C09204,75,125,6
C09205,5,26,8
C09206,93,139,6
C09207,84,20,5
C09208,20,44,2
C09209,82,18,5
C09210,12,162,7
C09211,57,100,7
C09212,81,4,3
C09213,68,90,4
C09214,19,142,3
C09215,87,90,1
C09216,27,141,4
C09217,53,90,0
C09218,42,41,1
C09219,45,91,6
C09220,78,185,4
C09221,68,22,9
C09222,68,138,7
C09223,24,197,5
C09224,87,196,7
C09225,36,50,1
C09226,75,100,7
C09227,97,16,8
C09228,5,139,7
C09229,27,103,6
C09230,37,196,7
C09231,27,67,1
C09232,95,20,5
C09233,76,193,6
C09234,47,33,8
C09235,64,138,2
C09236,6,195,5
C09237,76,55,7
C09238,56,160,3
C09239,14,45,4
C09240,22,187,1
C09241,55,102,9
C09242,75,31,6
C09243,52,123,7
C09244,56,88,5
C09245,77,180,8
C09246,6,138,2
C09247,20,6,8
C09248,54,129,8
C09249,2,111,8
C09250,75,174,5
C09251,72,108,8
C09252,30,74,6
C09253,91,105,7
C09254,54,158,7
C09255,4,117,7
C09256,71,79,2
C09257,47,191,5
C09258,88,88,6
C09259,96,63,3
C09260,19,74,3
C09261,42,129,6
C09262,99,126,1
C09263,42,20,7
C09264,51,29,5
C09265,3,162,8
C09266,82,194,4
C09267,37,194,9
C09268,22,130,9
C09269,33,54,0
C09270,98,89,6
C09271,49,18,3
C09272,87,30,9
C09273,54,8,3
C09274,62,170,2
C09275,35,157,4
C09276,29,51,5
C09277,66,83,2
C09278,50,120,7
C09279,14,101,1
C09280,48,152,6
C09281,44,138,0
C09282,72,144,8
C09283,1,121,8
C09284,28,50,4
C09285,3,41,1
C09286,71,54,5
C09287,98,44,9
C09288,48,60,4
C09289,32,69,3
C09290,9,79,1
C09291,99,23,4
C09292,57,94,7
C09293,83,71,1
C09294,46,20,6
C09295,58,39,2
C09296,56,3,5
C09297,15,3,3
C09298,95,159,5
C09299,61,7,1
C09300,16,129,9
C09301,46,184,4
C09302,71,155,1
C09303,35,193,7
C09304,93,70,8
C09305,66,167,7
C09306,57,108,0
C09307,34,3,4
C09308,99,187,3
C09309,31,2,3
C09310,12,175,6
C09311,65,96,9
C09312,47,20,9
C09313,93,27,3
C09314,65,84,0
C09315,1,19,2
C09316,79,183,7
C09317,67,63,9
C09318,14,43,6
C09319,54,133,1
C09320,10,119,6
C09321,67,148,1
C09322,84,112,5
C09323,50,189,7
C09324,91,190,2
C09325,36,74,2
C09326,11,191,7
C09327,3,150,7
C09328,88,38,9
C09329,39,92,5
C09330,10,140,0
C09331,90,103,2
C09332,51,61,9
C09333,32,99,6
C09334,52,48,1
C09335,72,145,8
C09336,47,52,8
C09337,13,46,1
C09338,67,56,5
C09339,53,29,1
C09340,53,73,0
C09341,15,179,9
C09342,53,127,8
C09343,85,154,4
C09344,42,75,0
C09345,29,29,6
C09346,47,187,2
C09347,91,8,5
C09348,30,25,3
C09349,14,149,2
C09350,79,4,5
C09351,59,36,7
C09352,64,171,5
C09353,44,83,5
C09354,14,154,4
C09355,25,36,4
C09356,91,151,0
C09357,44,169,3
C09358,61,75,7
C09359,2,93,5
C09360,81,172,6
C09361,79,50,8
C09362,91,9,7
C09363,74,175,3
C09364,43,113,6
C09365,9,169,2
C09366,61,13,4
C09367,67,186,2
C09368,24,194,6
C09369,65,81,2
C09370,38,186,7
C09371,70,102,9
C09372,5,66,7
C09373,68,161,5
C09374,67,197,8
C09375,30,78,1
C09376,87,27,5
C09377,62,50,3
C09378,7,59,6
C09379,51,100,0
C09380,32,78,3
C09381,74,155,9
C09382,97,187,3
C09383,26,184,5
C09384,43,123,9
C09385,62,72,5
C09386,31,162,5
C09387,94,49,3
C09388,23,145,4
C09389,64,122,7
C09390,93,116,2
C09391,72,70,5
C09392,55,166,0
C09393,16,1,9
C09394,9,166,5
C09395,4,26,8
C09396,83,197,7
C09397,39,196,4
C09398,44,25,6
C09399,41,109,4
C09400,13,116,2
C09401,76,58,8
C09402,73,173,6
C09403,12,22,7
C09404,24,176,6
C09405,48,13,6
C09406,77,97,7
C09407,99,153,7
C09408,32,10,5
C09409,38,18,3
C09410,78,55,4
C09411,66,155,5
C09412,54,56,8
C09413,21,56,4
C09414,31,49,8
C09415,64,154,8
C09416,52,113,7
C09417,35,116,9
C09418,16,2,5
C09419,40,74,0
C09420,90,188,4
C09421,38,84,2
C09422,57,38,8
C09423,3,131,3
C09424,37,123,6
C09425,2,108,5
C09426,86,53,5
C09427,3,172,4
C09428,47,127,0
C09429,90,23,2
C09430,27,28,4
C09431,63,91,1
C09432,38,160,1
C09433,44,20,3
C09434,8,134,6
C09435,23,3,0
C09436,6,3,8
C09437,25,23,0
C09438,59,73,7
C09439,57,33,5
C09440,58,164,0
C09441,16,64,6
C09442,26,140,1
C09443,79,190,0
C09444,47,26,7
C09445,96,37,1
C09446,40,114,8
C09447,19,176,5
C09448,78,74,0
C09449,44,44,7
C09450,99,139,6
C09451,26,197,0
C09452,52,24,7
C09453,37,92,1
C09454,77,94,7
C09455,47,19,8
C09456,72,198,4
C09457,14,56,4
C09458,26,49,6
C09459,47,119,0
C09460,94,109,4
C09461,13,57,0
C09462,11,95,7
C09463,2,122,7
C09464,30,11,0
C09465,24,191,1
C09466,82,81,6
C09467,23,145,6
C09468,70,114,8
C09469,75,15,2
C09470,7,198,1
C09471,47,190,9
C09472,97,160,7
C09473,10,168,6
C09474,85,139,2
C09475,73,122,2
C09476,30,13,6
C09477,48,81,4
C09478,25,28,8
C09479,89,156,9
C09480,24,176,6
C09481,12,183,0
C09482,71,16,0
C09483,34,36,5
C09484,3,168,4
C09485,6,148,4
C09486,59,91,7
C09487,27,97,7
C09488,83,2,8
C09489,72,2,3
C09490,36,128,4
C09491,61,101,6
C09492,82,69,2
C09493,71,70,5
C09494,65,50,2
C09495,5,96,3
C09496,42,176,9
C09497,14,152,7
C09498,65,137,9
C09499,12,122,3
C09500,83,168,3
C09501,2,168,6
C09502,14,130,2
C09503,67,73,2
C09504,99,134,0
C09505,77,147,6
C09506,67,97,3
C09507,14,121,6
C09508,34,19,1
C09509,45,161,4
C09510,9,117,6
C09511,10,61,8
C09512,8,30,9
C09513,29,117,3
C09514,61,190,5
C09515,54,141,2
C09516,39,146,1
C09517,33,130,9
C09518,23,3,1
C09519,72,134,4
C09520,40,156,2
C09521,23,77,1
C09522,59,84,1
C09523,50,160,2
C09524,64,127,0
C09525,56,60,7
C09526,43,159,8
C09527,84,61,0
C09528,58,9,4
C09529,12,67,7
C09530,36,182,1
C09531,73,95,0
C09532,97,68,4
C09533,6,17,0
C09534,32,59,5
C09535,65,159,8
C09536,60,189,7
C09537,54,96,5
C09538,24,40,3
C09539,29,131,6
C09540,8,178,5
C09541,13,129,6
C09542,63,8,1
C09543,25,62,6
C09544,29,192,9
C09545,59,169,3
C09546,61,17,4
C09547,88,43,6
C09548,91,2,9
C09549,26,175,1
C09550,84,60,0
C09551,68,177,4
C09552,22,93,9
C09553,7,15,0
C09554,57,125,5
C09555,62,94,1
C09556,18,178,1
C09557,10,174,3
C09558,31,2,9
C09559,26,124,1
C09560,55,157,8
C09561,90,122,2
C09562,25,157,7
C09563,52,80,6
C09564,18,115,6
C09565,24,95,3
C09566,15,189,3
C09567,8,97,0
C09568,43,122,7
C09569,89,66,0
C09570,99,44,3
C09571,24,4,2
C09572,85,39,0
C09573,65,188,6
C09574,26,49,6
C09575,74,5,1
C09576,26,194,9
C09577,66,45,4
C09578,40,60,7
C09579,14,8,0
C09580,33,50,8
C09581,57,36,6
C09582,39,70,6
C09583,1,169,1
C09584,94,10,7
C09585,37,36,2
C09586,18,68,9
C09587,30,103,6
C09588,27,142,2
C09589,60,76,5
C09590,49,111,0
C09591,30,17,3
C09592,45,21,8
C09593,21,97,6
C09594,54,54,6
C09595,16,141,3
C09596,81,128,9
C09597,18,176,0
C09598,34,45,0
C09599,21,137,2
C09600,76,55,6
C09601,31,50,6
C09602,10,20,4
C09603,4,108,8
C09604,15,168,1
C09605,53,1,8
C09606,59,86,8
C09607,55,192,5
C09608,62,35,3
C09609,42,124,4
C09610,28,126,5
C09611,7,193,3
C09612,11,53,8
C09613,29,189,1
C09614,34,5,7
C09615,94,197,8
C09616,91,107,3
C09617,25,89,8
C09618,56,188,1
C09619,40,90,2
C09620,87,147,9
C09621,93,57,4
C09622,63,8,3
C09623,50,146,2
C09624,11,105,3
C09625,60,139,8
C09626,64,190,8
C09627,4,158,4
C09628,31,127,6
C09629,74,5,7
C09630,54,77,1
C09631,80,56,8
C09632,56,36,8
C09633,94,113,1
C09634,99,155,5
C09635,44,32,3
C09636,81,142,0
C09637,5,169,4
C09638,67,118,2
C09639,80,66,0
C09640,68,4,1
C09641,9,11,6
C09642,4,106,0
C09643,85,48,2
C09644,74,165,0
C09645,95,141,0
C09646,81,42,7
C09647,16,155,5
C09648,70,66,3
C09649,94,47,7
C09650,15,76,6
C09651,52,12,8
C09652,31,195,0
C09653,94,26,9
C09654,80,155,4
C09655,44,109,5
C09656,36,163,5
C09657,2,13,9
C09658,28,127,6
C09659,40,56,4
C09660,63,197,4
C09661,63,171,0
C09662,17,118,9
C09663,38,83,4
C09664,36,84,9
C09665,32,59,0
C09666,54,12,9
C09667,59,157,1
C09668,25,5,0
C09669,77,177,7
C09670,14,192,7
C09671,44,115,7
C09672,25,43,9
C09673,35,66,9
C09674,93,134,0
C09675,79,99,3
C09676,79,15,0
C09677,47,146,3
C09678,47,49,6
C09679,17,175,9
C09680,89,2,6
C09681,23,133,0
C09682,96,37,9
C09683,95,6,1
C09684,87,42,5
C09685,17,51,5
C09686,29,16,0
C09687,2,73,3
C09688,11,67,8
C09689,16,81,7
C09690,51,30,3
C09691,81,27,2
C09692,21,88,7
C09693,21,170,8
C09694,6,64,0
C09695,46,178,9
C09696,23,39,7
C09697,58,135,4
C09698,57,73,2
C09699,61,144,9
C09700,96,56,4
C09701,39,11,9
C09702,45,137,3
C09703,29,1,0
C09704,31,44,7
C09705,89,35,6
C09706,2,84,3
C09707,86,179,3
C09708,37,8,4
C09709,44,71,0
C09710,79,37,3
C09711,70,101,4
C09712,63,133,7
C09713,97,21,0
C09714,75,5,3
C09715,53,23,9
C09716,76,185,9
C09717,88,71,6
C09718,3,65,4
C09719,94,153,0
C09720,19,147,6
C09721,45,2,0
C09722,61,140,1
C09723,55,170,7
C09724,71,25,8
C09725,76,124,7
C09726,29,176,7
C09727,48,82,5
C09728,72,126,6
C09729,63,159,3
C09730,21,186,4
C09731,57,61,1
C09732,13,44,9
C09733,27,9,3
C09734,68,149,6
C09735,96,182,3
C09736,88,103,5
C09737,64,199,7
C09738,9,141,4
C09739,74,141,7
C09740,75,52,3
C09741,97,28,1
C09742,7,101,8
C09743,11,89,1
C09744,28,174,6
C09745,94,176,5
C09746,72,109,1
C09747,27,104,2
C09748,22,168,6
C09749,42,54,5
C09750,32,155,5
C09751,14,79,6
C09752,26,131,4
C09753,55,93,0
C09754,75,95,4
C09755,71,59,8
C09756,55,119,1
C09757,45,120,9
C09758,30,18,2
C09759,66,152,1
C09760,99,61,4
C09761,26,125,4
C09762,89,118,4
C09763,1,185,5
C09764,93,44,2
C09765,24,175,7
C09766,55,112,2
C09767,65,165,1
C09768,25,37,8
C09769,98,73,5
C09770,42,173,6
C09771,44,158,0
C09772,69,143,2
C09773,12,116,6
C09774,8,125,7
C09775,63,155,1
C09776,78,47,4
C09777,20,47,4
C09778,40,159,8
C09779,73,15,2
C09780,5,182,4
C09781,1,197,7
C09782,11,42,2
C09783,4,119,5
