customer_id,country,industry,signup_date,company_size
C05933,Germany,Healthcare,2023-12-27,Small
C05934,USA,Retail,2023-01-01,Small
C05935,India,Retail,2023-06-30,Small
C05936,Germany,Retail,2023-10-15,Large
C05937,Germany,Healthcare,2023-11-09,Small
C05938,USA,Finance,2023-01-31,Large
C05939,USA,Education,2022-08-19,Medium
C05940,USA,Education,2024-03-14,Large
C05941,India,Healthcare,2022-01-28,Medium
C05942,Canada,Retail,2023-04-20,Small
C05943,USA,Education,2022-10-22,Medium
C05944,Canada,Healthcare,2024-04-24,Medium
C05945,India,Tech,2023-03-03,Large
C05946,Canada,Education,2024-05-21,Large
C05947,UK,Tech,2022-04-01,Medium
C05948,Canada,Retail,2022-04-25,Medium
C05949,USA,Education,2022-06-08,Small
C05950,India,Healthcare,2022-09-15,Large
C05951,USA,Finance,2023-01-08,Medium
C05952,UK,Education,2024-04-29,Large
C05953,USA,Education,2022-03-31,Small
C05954,USA,Education,2024-01-27,Small
C05955,USA,Education,2022-10-25,Medium
C05956,Germany,Healthcare,2022-01-31,Small
C05957,UK,Healthcare,2024-04-08,Medium
C05958,USA,Finance,2022-12-24,Large
C05959,USA,Healthcare,2024-04-03,Large
C05960,USA,Healthcare,2023-04-15,Medium
C05961,India,Retail,2024-01-10,Medium
C05962,Germany,Retail,2024-04-30,Medium
C05963,India,Tech,2022-05-08,Large
C05964,Germany,Finance,2024-02-21,Large
C05965,USA,Retail,2022-09-27,Small
C05966,UK,Finance,2023-05-13,Small
C05967,Canada,Finance,2023-02-17,Large
C05968,Canada,Education,2022-07-28,Large
C05969,USA,Finance,2023-11-21,Medium
C05970,India,Education,2022-11-02,Large
C05971,UK,Tech,2022-07-10,Large
C05972,Germany,Tech,2022-12-23,Small
C05973,USA,Tech,2023-04-02,Small
C05974,UK,Education,2023-03-25,Medium
C05975,UK,Education,2022-03-09,Small
C05976,Germany,Tech,2024-04-18,Medium
C05977,UK,Education,2024-02-18,Large
C05978,India,Healthcare,2024-02-21,Large
C05979,India,Healthcare,2024-05-23,Medium
C05980,India,Education,2023-04-12,Small
C05981,UK,Education,2022-12-26,Small
C05982,India,Retail,2023-01-22,Large
C05983,Germany,Retail,2022-05-08,Small
C05984,UK,Finance,2024-02-15,Medium
C05985,Canada,Finance,2024-01-03,Large
C05986,UK,Finance,2024-01-24,Small
C05987,Germany,Tech,2023-04-30,Large
C05988,Canada,Healthcare,2022-09-01,Large
C05989,UK,Tech,2024-07-27,Small
C05990,India,Education,2024-06-23,Medium
C05991,USA,Retail,2022-01-19,Small
C05992,USA,Education,2023-01-31,Small
C05993,India,Education,2023-10-29,Small
C05994,USA,Retail,2022-08-17,Small
C05995,USA,Education,2023-01-03,Small
C05996,India,Finance,2022-02-27,Small
C05997,India,Retail,2022-10-08,Medium
C05998,UK,Education,2023-07-11,Large
C05999,UK,Finance,2022-04-12,Medium
C06000,India,Finance,2022-02-17,Small
C06001,Germany,Healthcare,2023-07-16,Medium
C06002,USA,Finance,2023-08-16,Large
C06003,UK,Tech,2024-03-22,Medium
C06004,USA,Retail,2022-02-28,Small
C06005,Canada,Retail,2022-06-10,Large
C06006,India,Retail,2022-04-13,Small
C06007,Germany,Education,2024-04-25,Small
C06008,Canada,Education,2023-02-16,Large
C06009,Canada,Tech,2024-02-25,Large
C06010,Canada,Finance,2022-07-02,Small
C06011,India,Education,2023-02-21,Medium
C06012,UK,Finance,2022-04-26,Large
C06013,India,Finance,2024-05-23,Medium
C06014,UK,Education,2023-02-03,Medium
C06015,Canada,Education,2024-08-14,Large
C06016,Canada,Tech,2024-02-18,Medium
C06017,Germany,Healthcare,2023-11-07,Large
C06018,UK,Retail,2023-10-17,Large
C06019,Canada,Education,2023-03-13,Large
C06020,USA,Education,2022-11-14,Large
C06021,Germany,Finance,2024-03-26,Medium
C06022,India,Healthcare,2023-08-29,Medium
C06023,Germany,Education,2022-09-07,Large
C06024,USA,Healthcare,2024-06-29,Large
C06025,UK,Retail,2023-03-23,Large
C06026,India,Finance,2023-05-12,Large
C06027,India,Tech,2022-12-09,Small
C06028,UK,Retail,2023-03-03,Medium
C06029,Germany,Healthcare,2024-03-28,Medium
C06030,Canada,Healthcare,2024-04-07,Large
C06031,Germany,Retail,2022-08-28,Small
C06032,USA,Healthcare,2022-02-28,Small
C06033,Canada,Tech,2023-06-11,Small
C06034,Germany,Tech,2024-03-07,Large
C06035,UK,Healthcare,2022-07-22,Small
C06036,USA,Healthcare,2024-01-19,Large
C06037,USA,Tech,2023-04-11,Small
C06038,USA,Healthcare,2022-10-23,Large
C06039,Canada,Education,2022-10-14,Large
C06040,India,Finance,2022-03-14,Medium
C06041,Canada,Education,2023-12-27,Large
C06042,Germany,Healthcare,2023-06-07,Small
C06043,India,Healthcare,2022-12-03,Medium
C06044,Germany,Finance,2024-01-07,Small
C06045,India,Healthcare,2022-11-14,Large
C06046,Canada,Finance,2022-07-22,Medium
C06047,USA,Tech,2022-08-19,Large
C06048,UK,Finance,2024-06-22,Large
C06049,USA,Finance,2023-07-17,Small
C06050,Canada,Education,2022-02-26,Small
C06051,India,Healthcare,2023-10-06,Small
C06052,USA,Tech,2023-02-24,Medium
C06053,Canada,Retail,2024-07-03,Small
C06054,Germany,Finance,2022-10-07,Large
C06055,UK,Retail,2024-03-19,Medium
C06056,USA,Healthcare,2022-11-01,Small
C06057,India,Finance,2023-04-11,Small
C06058,Germany,Retail,2024-01-07,Small
C06059,Canada,Education,2022-06-23,Large
C06060,UK,Retail,2024-03-14,Small
C06061,India,Education,2022-09-23,Large
C06062,Canada,Tech,2022-09-04,Medium
C06063,Canada,Healthcare,2022-03-19,Small
C06064,USA,Retail,2023-10-09,Large
C06065,USA,Finance,2023-10-14,Small
C06066,India,Healthcare,2024-05-03,Small
C06067,Canada,Retail,2022-09-10,Medium
C06068,USA,Finance,2023-04-20,Medium
C06069,UK,Finance,2022-06-25,Large
C06070,UK,Finance,2023-02-25,Large
C06071,Canada,Finance,2024-08-28,Large
C06072,USA,Retail,2024-07-20,Medium
C06073,India,Tech,2023-07-26,Large
C06074,India,Education,2023-04-06,Medium
C06075,India,Education,2024-05-13,Medium
C06076,UK,Education,2022-09-11,Small
C06077,USA,Tech,2023-06-04,Small
C06078,USA,Finance,2024-06-21,Large
C06079,UK,Finance,2022-04-17,Medium
C06080,India,Healthcare,2022-06-20,Medium
C06081,India,Education,2022-02-27,Medium
C06082,Canada,Education,2022-12-03,Small
C06083,Germany,Finance,2022-12-08,Medium
C06084,USA,Education,2024-07-30,Large
C06085,USA,Finance,2022-10-17,Large
C06086,USA,Finance,2022-03-25,Small
C06087,Germany,Finance,2022-04-27,Large
C06088,Canada,Retail,2023-12-13,Medium
C06089,Germany,Retail,2023-06-18,Medium
C06090,India,Retail,2022-08-07,Large
C06091,India,Retail,2024-01-08,Small
C06092,USA,Tech,2024-07-05,Medium
C06093,UK,Healthcare,2024-02-22,Medium
C06094,USA,Healthcare,2024-06-19,Small
C06095,UK,Finance,2022-04-12,Medium
C06096,Germany,Education,2023-10-19,Large
C06097,India,Retail,2023-04-01,Large
C06098,UK,Healthcare,2023-10-21,Small
C06099,Germany,Healthcare,2024-02-12,Small
C06100,India,Retail,2024-03-01,Large
C06101,UK,Tech,2024-04-30,Small
C06102,USA,Tech,2023-06-10,Large
C06103,USA,Healthcare,2022-09-23,Small
C06104,USA,Tech,2022-10-14,Large
C06105,Germany,Retail,2022-05-21,Medium
C06106,USA,Healthcare,2024-06-13,Medium
C06107,Canada,Retail,2023-02-10,Large
C06108,India,Tech,2022-10-20,Medium
C06109,Germany,Retail,2024-07-23,Large
C06110,USA,Tech,2024-06-24,Small
C06111,India,Tech,2022-01-31,Medium
C06112,UK,Retail,2022-06-20,Medium
C06113,USA,Tech,2022-12-21,Medium
C06114,India,Finance,2022-07-24,Large
C06115,Canada,Retail,2023-04-23,Medium
C06116,UK,Finance,2024-09-20,Small
C06117,Canada,Retail,2024-07-20,Medium
C06118,India,Tech,2022-10-18,Small
C06119,Canada,Tech,2022-04-21,Medium
C06120,India,Healthcare,2022-03-09,Medium
C06121,India,Healthcare,2023-11-26,Small
C06122,Canada,Finance,2023-01-08,Medium
C06123,India,Tech,2022-07-15,Small
C06124,USA,Healthcare,2022-05-06,Small
C06125,India,Tech,2023-11-18,Small
C06126,Germany,Retail,2022-09-19,Medium
C06127,India,Healthcare,2024-06-05,Medium
C06128,Germany,Finance,2024-07-12,Small
C06129,India,Healthcare,2024-03-08,Medium
C06130,India,Tech,2022-06-04,Large
C06131,Canada,Education,2023-08-04,Small
C06132,USA,Education,2022-04-18,Small
C06133,USA,Tech,2023-02-27,Large
C06134,UK,Retail,2022-02-04,Large
C06135,Canada,Healthcare,2024-05-20,Small
C06136,Canada,Education,2022-02-13,Large
C06137,USA,Retail,2023-10-17,Small
C06138,Canada,Tech,2023-12-24,Medium
C06139,USA,Retail,2024-09-16,Large
C06140,Canada,Tech,2024-09-24,Small
C06141,India,Healthcare,2023-02-20,Small
C06142,USA,Retail,2024-09-26,Small
C06143,USA,Healthcare,2022-10-12,Large
C06144,Germany,Retail,2023-03-23,Medium
C06145,Canada,Tech,2023-06-02,Medium
C06146,Canada,Tech,2023-12-31,Large
C06147,USA,Retail,2022-01-27,Small
C06148,India,Tech,2022-08-15,Small
C06149,India,Finance,2024-03-06,Small
C06150,India,Finance,2024-06-19,Large
C06151,Canada,Healthcare,2023-03-01,Large
C06152,Germany,Finance,2023-07-22,Small
C06153,USA,Finance,2023-01-03,Small
C06154,UK,Education,2022-11-06,Small
C06155,Germany,Education,2024-04-27,Large
C06156,UK,Education,2022-04-15,Large
C06157,Germany,Education,2022-01-18,Medium
C06158,India,Tech,2022-07-24,Small
C06159,Canada,Healthcare,2022-02-12,Small
C06160,UK,Healthcare,2022-03-30,Medium
C06161,Germany,Finance,2023-08-09,Small
C06162,Canada,Healthcare,2022-06-06,Medium
C06163,UK,Finance,2022-09-23,Large
C06164,USA,Healthcare,2022-05-14,Medium
C06165,Germany,Retail,2023-04-09,Medium
C06166,USA,Retail,2023-08-24,Large
C06167,India,Healthcare,2024-01-18,Small
C06168,USA,Tech,2022-05-12,Medium
C06169,USA,Finance,2024-01-11,Medium
C06170,Germany,Healthcare,2022-02-03,Small
C06171,India,Finance,2022-03-24,Medium
C06172,USA,Education,2024-07-17,Large
C06173,Canada,Healthcare,2022-05-12,Medium
C06174,UK,Tech,2023-03-04,Small
C06175,USA,Education,2024-05-15,Small
C06176,India,Healthcare,2022-07-23,Medium
C06177,USA,Retail,2024-03-09,Small
C06178,UK,Healthcare,2022-12-02,Small
C06179,India,Retail,2024-08-19,Medium
C06180,Germany,Retail,2023-05-12,Medium
C06181,India,Healthcare,2023-03-18,Small
C06182,Germany,Healthcare,2024-04-07,Medium
C06183,India,Retail,2022-09-15,Large
C06184,UK,Finance,2022-10-19,Medium
C06185,UK,Education,2024-08-23,Small
C06186,India,Tech,2022-05-05,Large
C06187,USA,Healthcare,2024-08-13,Small
C06188,UK,Education,2023-10-25,Small
C06189,Germany,Education,2024-05-20,Large
C06190,Germany,Finance,2024-01-29,Medium
C06191,Canada,Education,2022-06-24,Small
C06192,Germany,Healthcare,2024-06-02,Medium
C06193,Canada,Education,2023-05-07,Medium
C06194,India,Healthcare,2024-05-18,Large
C06195,India,Healthcare,2024-03-24,Small
C06196,India,Retail,2022-03-21,Large
C06197,USA,Finance,2023-09-11,Large
C06198,USA,Tech,2024-03-22,Small
C06199,Canada,Retail,2024-07-03,Small
C06200,Germany,Tech,2022-11-01,Large
C06201,Germany,Healthcare,2023-05-25,Large
C06202,India,Retail,2022-12-10,Large
C06203,UK,Education,2023-07-24,Small
C06204,USA,Education,2022-04-01,Small
C06205,USA,Tech,2023-10-09,Large
C06206,India,Healthcare,2024-05-11,Small
C06207,USA,Tech,2022-06-18,Small
C06208,India,Finance,2022-11-30,Small
C06209,Canada,Education,2023-09-26,Medium
C06210,Germany,Retail,2022-08-24,Medium
C06211,UK,Retail,2023-02-03,Large
C06212,Germany,Retail,2023-08-11,Medium
C06213,Germany,Education,2024-03-31,Large
C06214,Canada,Healthcare,2023-04-22,Large
C06215,USA,Education,2023-06-19,Small
C06216,UK,Education,2024-04-24,Large
C06217,USA,Retail,2023-08-08,Large
C06218,Germany,Education,2022-03-29,Large
C06219,India,Retail,2023-09-07,Large
C06220,Germany,Healthcare,2023-08-29,Small
C06221,USA,Finance,2024-08-18,Small
C06222,Germany,Retail,2024-04-07,Large
C06223,India,Tech,2024-02-17,Medium
C06224,Canada,Finance,2022-09-10,Medium
C06225,USA,Healthcare,2022-12-24,Large
C06226,Germany,Finance,2022-02-27,Small
C06227,USA,Retail,2024-07-31,Large
C06228,Canada,Healthcare,2023-02-03,Large
C06229,Germany,Tech,2023-06-05,Small
C06230,Germany,Retail,2023-06-09,Medium
C06231,USA,Retail,2024-07-07,Large
C06232,USA,Healthcare,2023-02-21,Small
C06233,India,Healthcare,2023-01-28,Small
C06234,Canada,Finance,2023-10-05,Large
C06235,India,Tech,2022-08-10,Small
C06236,Germany,Finance,2022-11-25,Large
C06237,USA,Finance,2023-01-07,Medium
C06238,Germany,Retail,2023-05-26,Large
C06239,Germany,Healthcare,2022-06-02,Medium
C06240,UK,Retail,2024-06-11,Small
C06241,UK,Tech,2024-05-28,Large
C06242,Germany,Finance,2024-09-10,Small
C06243,USA,Tech,2023-04-25,Large
C06244,Germany,Healthcare,2023-08-06,Small
C06245,UK,Healthcare,2024-07-20,Medium
C06246,USA,Education,2024-05-06,Large
C06247,Germany,Tech,2022-01-20,Small
C06248,Canada,Retail,2023-08-16,Large
C06249,Canada,Tech,2024-08-07,Large
C06250,Germany,Finance,2022-08-16,Medium
C06251,USA,Healthcare,2022-12-12,Small
C06252,Germany,Healthcare,2022-01-19,Large
C06253,Germany,Tech,2023-03-20,Large
C06254,UK,Tech,2023-11-08,Large
C06255,Canada,Tech,2023-01-03,Large
C06256,UK,Finance,2024-06-17,Large
C06257,UK,Finance,2023-09-11,Small
C06258,Germany,Retail,2024-06-07,Large
C06259,UK,Tech,2024-05-09,Large
C06260,Canada,Retail,2023-12-27,Large
C06261,UK,Education,2024-01-21,Small
C06262,Canada,Finance,2022-05-27,Large
C06263,UK,Healthcare,2023-11-24,Large
C06264,Canada,Education,2023-05-19,Medium
C06265,UK,Healthcare,2023-03-06,Medium
C06266,UK,Education,2024-04-27,Large
C06267,USA,Retail,2023-03-16,Large
C06268,Canada,Retail,2022-07-17,Medium
C06269,Canada,Finance,2024-09-23,Small
C06270,Canada,Healthcare,2022-10-14,Small
C06271,India,Education,2023-07-19,Medium
C06272,UK,Tech,2023-01-04,Large
C06273,Canada,Tech,2022-08-28,Medium
C06274,India,Finance,2024-03-12,Small
C06275,USA,Healthcare,2022-10-14,Medium
C06276,Canada,Tech,2023-12-01,Small
C06277,Canada,Finance,2023-01-30,Large
C06278,India,Finance,2024-09-22,Large
C06279,UK,Healthcare,2023-06-02,Large
C06280,USA,Tech,2024-03-05,Small
C06281,Canada,Tech,2024-02-14,Medium
C06282,UK,Tech,2023-07-15,Large
C06283,USA,Retail,2024-05-13,Small
C06284,Germany,Tech,2023-12-13,Large
C06285,Germany,Education,2022-03-01,Medium
C06286,USA,Retail,2023-06-29,Large
C06287,India,Retail,2022-10-30,Small
C06288,USA,Retail,2022-09-01,Small
C06289,USA,Retail,2023-11-15,Large
C06290,India,Finance,2022-07-26,Large
C06291,India,Education,2023-01-10,Small
C06292,UK,Healthcare,2022-10-10,Large
C06293,UK,Tech,2023-04-23,Large
C06294,India,Retail,2022-01-22,Large
C06295,Germany,Healthcare,2023-07-13,Medium
C06296,Germany,Finance,2022-12-15,Medium
C06297,USA,Healthcare,2023-05-04,Medium
C06298,Canada,Retail,2024-08-01,Large
C06299,USA,Education,2023-11-01,Small
C06300,USA,Healthcare,2022-09-15,Large
C06301,Canada,Retail,2023-10-17,Large
C06302,India,Retail,2022-02-16,Medium
C06303,Germany,Tech,2022-01-27,Small
C06304,USA,Tech,2024-08-24,Medium
C06305,Canada,Education,2022-01-27,Small
C06306,UK,Tech,2024-09-07,Large
C06307,USA,Education,2023-02-01,Large
C06308,Germany,Finance,2024-08-08,Large
C06309,India,Finance,2022-05-25,Small
C06310,USA,Tech,2023-08-10,Medium
C06311,USA,Finance,2023-11-30,Medium
C06312,Canada,Healthcare,2023-06-06,Medium
C06313,UK,Healthcare,2022-05-01,Small
C06314,UK,Healthcare,2024-03-11,Small
C06315,India,Finance,2023-04-07,Large
C06316,Germany,Healthcare,2023-11-08,Medium
C06317,India,Education,2023-01-17,Small
C06318,USA,Retail,2024-02-15,Medium
C06319,USA,Tech,2023-11-04,Medium
C06320,UK,Education,2024-06-21,Small
C06321,Germany,Healthcare,2023-02-22,Small
C06322,Canada,Retail,2022-11-23,Large
C06323,Germany,Tech,2023-01-26,Large
C06324,USA,Education,2022-10-24,Large
C06325,Canada,Tech,2023-09-22,Medium
C06326,Germany,Finance,2024-09-22,Medium
C06327,Germany,Healthcare,2024-04-02,Large
C06328,Canada,Education,2024-02-14,Medium
C06329,USA,Education,2022-03-25,Medium
C06330,Germany,Retail,2022-05-26,Medium
C06331,Canada,Retail,2022-06-20,Medium
C06332,USA,Retail,2022-11-30,Small
C06333,Canada,Tech,2023-02-28,Small
C06334,Canada,Healthcare,2022-11-05,Large
C06335,Germany,Tech,2023-06-10,Large
C06336,USA,Healthcare,2023-10-23,Medium
C06337,Germany,Education,2024-05-30,Medium
C06338,India,Tech,2024-02-02,Small
C06339,India,Tech,2023-07-23,Medium
C06340,USA,Tech,2022-12-13,Medium
C06341,Canada,Finance,2022-10-29,Large
C06342,Germany,Healthcare,2024-07-10,Medium
C06343,Germany,Healthcare,2022-12-13,Small
C06344,USA,Tech,2023-02-12,Medium
C06345,USA,Finance,2022-05-13,Medium
C06346,India,Tech,2023-11-13,Medium
C06347,UK,Healthcare,2023-09-06,Medium
C06348,USA,Education,2024-09-14,Medium
C06349,UK,Finance,2022-04-16,Small
C06350,USA,Finance,2022-06-20,Large
C06351,Canada,Tech,2023-10-02,Medium
C06352,Canada,Education,2022-09-07,Large
C06353,India,Healthcare,2023-06-28,Large
C06354,India,Retail,2023-12-29,Small
C06355,UK,Healthcare,2022-09-19,Large
C06356,USA,Healthcare,2024-04-21,Medium
C06357,Germany,Education,2023-05-09,Medium
C06358,India,Finance,2022-09-01,Medium
C06359,Germany,Healthcare,2023-03-27,Medium
C06360,Germany,Finance,2024-06-21,Small
C06361,USA,Education,2024-03-07,Large
C06362,UK,Education,2022-10-17,Small
C06363,USA,Tech,2022-09-20,Large
C06364,India,Retail,2024-04-28,Small
C06365,Germany,Education,2024-04-24,Small
C06366,USA,Education,2022-11-10,Small
C06367,USA,Finance,2022-03-26,Medium
C06368,USA,Education,2023-02-19,Medium
C06369,India,Healthcare,2022-11-25,Small
C06370,UK,Tech,2022-02-14,Large
C06371,USA,Tech,2024-03-25,Large
C06372,India,Healthcare,2022-11-29,Medium
C06373,Germany,Education,2023-04-10,Small
C06374,Canada,Retail,2022-07-19,Medium
C06375,India,Education,2022-07-20,Medium
C06376,Canada,Tech,2022-11-25,Medium
C06377,USA,Retail,2023-11-11,Small
C06378,USA,Finance,2022-08-28,Small
C06379,India,Finance,2024-06-02,Medium
C06380,Canada,Education,2024-03-08,Small
C06381,USA,Education,2023-12-03,Large
C06382,Germany,Retail,2023-08-06,Large
C06383,UK,Retail,2023-10-19,Medium
C06384,UK,Education,2022-12-25,Large
C06385,USA,Tech,2024-09-24,Medium
C06386,Canada,Finance,2024-06-19,Medium
C06387,USA,Retail,2023-12-22,Medium
C06388,Canada,Tech,2022-12-26,Small
C06389,Germany,Education,2023-01-13,Small
C06390,Canada,Healthcare,2023-01-20,Small
C06391,USA,Retail,2023-12-21,Small
C06392,Germany,Healthcare,2023-04-10,Medium
C06393,India,Tech,2022-08-10,Small
C06394,UK,Finance,2024-03-09,Large
C06395,USA,Tech,2023-11-06,Large
C06396,USA,Finance,2022-12-31,Small
C06397,USA,Tech,2022-03-13,Large
C06398,Germany,Retail,2022-08-28,Large
C06399,India,Retail,2023-05-19,Small
C06400,Canada,Healthcare,2023-02-18,Medium
C06401,India,Tech,2022-05-07,Medium
C06402,Germany,Tech,2023-05-02,Medium
C06403,USA,Healthcare,2023-08-20,Small
C06404,UK,Education,2023-06-11,Medium
C06405,USA,Tech,2022-09-05,Medium
C06406,Canada,Tech,2023-04-27,Large
C06407,UK,Tech,2022-11-08,Medium
C06408,USA,Education,2023-03-20,Small
C06409,UK,Retail,2022-10-10,Medium
C06410,India,Healthcare,2022-01-02,Large
C06411,Germany,Education,2022-03-15,Large
C06412,USA,Finance,2022-03-05,Large
C06413,Canada,Finance,2024-02-12,Large
C06414,India,Education,2022-12-13,Medium
C06415,USA,Education,2022-11-20,Large
C06416,India,Retail,2022-08-27,Large
C06417,Canada,Finance,2023-02-01,Large
C06418,USA,Healthcare,2022-12-03,Medium
C06419,Canada,Tech,2022-12-07,Small
C06420,UK,Tech,2022-10-06,Large
C06421,Canada,Retail,2022-12-19,Large
C06422,UK,Retail,2024-08-03,Large
C06423,USA,Finance,2024-06-10,Medium
C06424,UK,Healthcare,2023-04-08,Medium
C06425,USA,Healthcare,2023-04-07,Large
C06426,USA,Education,2023-12-14,Small
C06427,Germany,Retail,2022-10-20,Large
C06428,USA,Tech,2024-03-08,Small
C06429,UK,Tech,2024-01-03,Small
C06430,Germany,Finance,2023-02-11,Medium
C06431,Germany,Tech,2022-06-11,Medium
C06432,USA,Healthcare,2023-05-18,Medium
C06433,Canada,Healthcare,2023-03-24,Small
C06434,Canada,Retail,2023-11-26,Small
C06435,Germany,Finance,2023-03-31,Small
C06436,USA,Tech,2024-06-03,Medium
C06437,Canada,Retail,2022-09-22,Medium
C06438,USA,Education,2022-05-12,Medium
C06439,USA,Education,2024-04-13,Large
C06440,Germany,Tech,2022-04-30,Small
C06441,Germany,Tech,2024-06-10,Small
C06442,India,Tech,2022-08-07,Large
C06443,Canada,Healthcare,2023-02-21,Small
C06444,Canada,Tech,2023-11-03,Small
C06445,Canada,Education,2023-05-20,Large
C06446,UK,Tech,2022-10-27,Small
C06447,USA,Finance,2022-04-19,Medium
C06448,Germany,Education,2022-08-26,Large
C06449,Canada,Finance,2022-10-20,Small
C06450,India,Education,2024-09-13,Medium
C06451,Canada,Retail,2024-09-14,Small
C06452,USA,Education,2023-08-02,Large
C06453,USA,Education,2024-04-07,Medium
C06454,Germany,Finance,2022-07-06,Small
C06455,UK,Finance,2022-02-05,Large
C06456,Germany,Education,2023-07-15,Small
C06457,Canada,Education,2022-09-13,Small
C06458,India,Healthcare,2023-03-11,Medium
C06459,Germany,Retail,2023-09-11,Small
C06460,UK,Retail,2022-01-08,Large
C06461,Germany,Tech,2024-01-18,Large
C06462,USA,Education,2022-06-27,Medium
C06463,Canada,Education,2022-08-30,Medium
C06464,Canada,Education,2022-02-10,Small
C06465,Canada,Education,2022-12-23,Large
C06466,Canada,Retail,2024-01-27,Medium
C06467,Canada,Finance,2022-04-23,Small
C06468,Canada,Healthcare,2024-05-26,Small
C06469,India,Finance,2024-02-07,Large
C06470,UK,Finance,2022-06-15,Large
